Id,Probability
44527,0.015937658
44528,0.07708774
44529,0.011166463
44530,0.05649148
44531,0.02621579
44532,0.04633534
44533,0.13817745
44534,0.012545139
44535,0.0870453
44536,0.10081361
44537,0.012950141
44538,0.022344526
44539,0.04790052
44540,0.015651772
44541,0.013301596
44542,0.026061485
44543,0.009854475
44544,0.01717943
44545,0.027616238
44546,0.019320726
44547,0.023366308
44548,0.44737133
44549,0.04401266
44550,0.070276104
44551,0.051474404
44552,0.031968795
44553,0.01653862
44554,0.041243676
44555,0.017326744
44556,0.029216425
44557,0.7589823
44558,0.022480885
44559,0.011357066
44560,0.3121021
44561,0.24163795
44562,0.0106939245
44563,0.014590728
44564,0.01771575
44565,0.030944593
44566,0.017253164
44567,0.02387707
44568,0.20520487
44569,0.021838913
44570,0.13655531
44571,0.027596155
44572,0.0115559865
44573,0.020807948
44574,0.008863439
44575,0.014080894
44576,0.038605135
44577,0.025435155
44578,0.040461864
44579,0.08849536
44580,0.1034013
44581,0.09886711
44582,0.013452452
44583,0.37508333
44584,0.022803964
44585,0.05057944
44586,0.8021687
44587,0.011691709
44588,0.013818336
44589,0.04320444
44590,0.5609398
44591,0.07112718
44592,0.01698109
44593,0.028393643
44594,0.0656301
44595,0.048867963
44596,0.017254522
44597,0.011937121
44598,0.41441965
44599,0.019241055
44600,0.57205904
44601,0.02559529
44602,0.010391261
44603,0.4368446
44604,0.034863938
44605,0.026162215
44606,0.011695291
44607,0.021375824
44608,0.0847797
44609,0.015119206
44610,0.23712076
44611,0.016277736
44612,0.012308871
44613,0.46935567
44614,0.020654866
44615,0.01973581
44616,0.49354368
44617,0.010808589
44618,0.011651846
44619,0.14768495
44620,0.37965515
44621,0.033647887
44622,0.009817755
44623,0.13397892
44624,0.07300068
44625,0.058856215
44626,0.17002913
44627,0.02064579
44628,0.025624163
44629,0.19357148
44630,0.25478062
44631,0.028930452
44632,0.031350404
44633,0.02294401
44634,0.023217894
44635,0.036485106
44636,0.02287468
44637,0.06556314
44638,0.011153376
44639,0.017510468
44640,0.02376428
44641,0.60786325
44642,0.009153352
44643,0.06424158
44644,0.087122455
44645,0.027820813
44646,0.064072564
44647,0.014165393
44648,0.009898638
44649,0.10703454
44650,0.0128979
44651,0.05462672
44652,0.029099224
44653,0.020579604
44654,0.021145534
44655,0.039507937
44656,0.07708673
44657,0.013124692
44658,0.012376223
44659,0.16081068
44660,0.05311322
44661,0.010555453
44662,0.032037247
44663,0.020509254
44664,0.075506
44665,0.061309822
44666,0.09531763
44667,0.034222342
44668,0.02226579
44669,0.0951351
44670,0.5192731
44671,0.64359725
44672,0.047088757
44673,0.22660708
44674,0.1296928
44675,0.04835453
44676,0.44472408
44677,0.033948414
44678,0.04870996
44679,0.02507213
44680,0.06751487
44681,0.12003936
44682,0.1738182
44683,0.031850018
44684,0.48873463
44685,0.03251404
44686,0.02312014
44687,0.037554465
44688,0.06449886
44689,0.06936108
44690,0.01928738
44691,0.011999513
44692,0.012587722
44693,0.010201997
44694,0.0129091125
44695,0.23093498
44696,0.049594518
44697,0.033254106
44698,0.014128377
44699,0.03977045
44700,0.14673956
44701,0.011324272
44702,0.40754738
44703,0.023183536
44704,0.03347127
44705,0.06809677
44706,0.034282953
44707,0.0270818
44708,0.014377599
44709,0.100917615
44710,0.013724946
44711,0.021360407
44712,0.015073386
44713,0.034380686
44714,0.011448763
44715,0.020975856
44716,0.013850537
44717,0.019535832
44718,0.163946
44719,0.06564406
44720,0.048296075
44721,0.039808407
44722,0.023449631
44723,0.011831376
44724,0.063585944
44725,0.10378193
44726,0.08008949
44727,0.024941124
44728,0.02177107
44729,0.08730005
44730,0.054441717
44731,0.010067569
44732,0.015383677
44733,0.04743339
44734,0.027945066
44735,0.13308874
44736,0.042477623
44737,0.018343808
44738,0.03367305
44739,0.04332983
44740,0.017184906
44741,0.010401372
44742,0.060995936
44743,0.012705356
44744,0.013908852
44745,0.51595724
44746,0.0195637
44747,0.02846137
44748,0.057405118
44749,0.010684262
44750,0.07735998
44751,0.018970327
44752,0.028784286
44753,0.016578658
44754,0.010935135
44755,0.027782688
44756,0.040426113
44757,0.12739931
44758,0.7655457
44759,0.036120217
44760,0.05092798
44761,0.3328087
44762,0.16379194
44763,0.013244859
44764,0.020300873
44765,0.010052179
44766,0.06182099
44767,0.021403097
44768,0.020616775
44769,0.063059956
44770,0.34536937
44771,0.021091491
44772,0.016485315
44773,0.1777422
44774,0.014900868
44775,0.031877648
44776,0.023333024
44777,0.14744122
44778,0.05977529
44779,0.013762616
44780,0.02400727
44781,0.14041898
44782,0.15619968
44783,0.019814324
44784,0.021803325
44785,0.020105941
44786,0.010817933
44787,0.01437589
44788,0.028322458
44789,0.058909122
44790,0.015026402
44791,0.08494279
44792,0.010324088
44793,0.050434392
44794,0.030237928
44795,0.016724523
44796,0.119054005
44797,0.009817755
44798,0.61217767
44799,0.06338297
44800,0.02464757
44801,0.013411525
44802,0.10010012
44803,0.016272986
44804,0.06351184
44805,0.28153762
44806,0.012709209
44807,0.01748331
44808,0.013630583
44809,0.038417693
44810,0.025419056
44811,0.020693874
44812,0.01702218
44813,0.016726663
44814,0.013646928
44815,0.04932878
44816,0.01135433
44817,0.013472996
44818,0.0099809645
44819,0.061551306
44820,0.08398106
44821,0.036280204
44822,0.016738517
44823,0.009582543
44824,0.01335359
44825,0.019496018
44826,0.01930203
44827,0.01643415
44828,0.13064495
44829,0.16265124
44830,0.039031457
44831,0.016674865
44832,0.56424904
44833,0.019541286
44834,0.09369331
44835,0.03977382
44836,0.19283724
44837,0.011785904
44838,0.0446522
44839,0.026210196
44840,0.025522456
44841,0.04089642
44842,0.78923655
44843,0.04155774
44844,0.011408429
44845,0.01771341
44846,0.052037105
44847,0.013737972
44848,0.02677224
44849,0.037316274
44850,0.09726872
44851,0.077684134
44852,0.012468422
44853,0.03411531
44854,0.060470212
44855,0.011368272
44856,0.021330977
44857,0.023911366
44858,0.16479509
44859,0.036286797
44860,0.032099936
44861,0.1855251
44862,0.013509164
44863,0.024078997
44864,0.016920432
44865,0.61285067
44866,0.07634359
44867,0.023131404
44868,0.037701935
44869,0.010508078
44870,0.01929902
44871,0.022177532
44872,0.24535716
44873,0.011248214
44874,0.014696202
44875,0.018533038
44876,0.025103396
44877,0.08557715
44878,0.010431689
44879,0.058273025
44880,0.012247688
44881,0.012950141
44882,0.016972441
44883,0.021652576
44884,0.015154593
44885,0.084573016
44886,0.011381458
44887,0.50838315
44888,0.015020835
44889,0.04720289
44890,0.018004376
44891,0.015021548
44892,0.018623553
44893,0.04743868
44894,0.017530505
44895,0.044288367
44896,0.016833412
44897,0.013815944
44898,0.029892202
44899,0.010176428
44900,0.018205564
44901,0.010031947
44902,0.0134377405
44903,0.012503687
44904,0.025691347
44905,0.020534553
44906,0.023617342
44907,0.12585926
44908,0.03467074
44909,0.05048344
44910,0.1562836
44911,0.07823163
44912,0.0101859905
44913,0.017532466
44914,0.017076302
44915,0.049167894
44916,0.0168026
44917,0.013740555
44918,0.012446042
44919,0.045200564
44920,0.06852949
44921,0.2813808
44922,0.011752063
44923,0.009829707
44924,0.012055761
44925,0.30448124
44926,0.012208978
44927,0.01011336
44928,0.026868135
44929,0.018345965
44930,0.050834075
44931,0.011937121
44932,0.06394604
44933,0.022041244
44934,0.058277216
44935,0.02272295
44936,0.023982609
44937,0.032522805
44938,0.011534748
44939,0.7092647
44940,0.018447097
44941,0.01441009
44942,0.026683692
44943,0.013796862
44944,0.009898638
44945,0.031636287
44946,0.013925775
44947,0.011357066
44948,0.012568806
44949,0.010749889
44950,0.019418549
44951,0.012783031
44952,0.01615704
44953,0.05660209
44954,0.06727915
44955,0.09954736
44956,0.2973419
44957,0.04479663
44958,0.02091712
44959,0.010090249
44960,0.015999902
44961,0.5087145
44962,0.10279211
44963,0.018683843
44964,0.019713
44965,0.010469881
44966,0.14227521
44967,0.061101425
44968,0.023868974
44969,0.10791848
44970,0.07624627
44971,0.27619666
44972,0.01799993
44973,0.04103029
44974,0.03373015
44975,0.04639513
44976,0.025195414
44977,0.012868593
44978,0.024838159
44979,0.019894218
44980,0.092443556
44981,0.020815523
44982,0.012598698
44983,0.016900433
44984,0.03533296
44985,0.039515916
44986,0.07138804
44987,0.030961022
44988,0.28840926
44989,0.020667534
44990,0.025000507
44991,0.014396057
44992,0.030495001
44993,0.009976687
44994,0.013535681
44995,0.045143947
44996,0.039190654
44997,0.016677633
44998,0.08938714
44999,0.070851244
45000,0.016216742
45001,0.036516692
45002,0.061555643
45003,0.13381068
45004,0.034870133
45005,0.017351998
45006,0.035172015
45007,0.021898193
45008,0.026161363
45009,0.011540082
45010,0.027707197
45011,0.013956261
45012,0.047886744
45013,0.06101537
45014,0.018011663
45015,0.03174738
45016,0.022175824
45017,0.02229254
45018,0.011631387
45019,0.02628322
45020,0.032428123
45021,0.01086386
45022,0.06506702
45023,0.02219433
45024,0.014141833
45025,0.038257074
45026,0.016760295
45027,0.01581295
45028,0.038349126
45029,0.022009246
45030,0.04142707
45031,0.047955707
45032,0.14301243
45033,0.0795593
45034,0.015801601
45035,0.014843457
45036,0.059769552
45037,0.05785399
45038,0.010221459
45039,0.22988619
45040,0.044043027
45041,0.038304895
45042,0.037676584
45043,0.045704544
45044,0.03322233
45045,0.023707053
45046,0.06986193
45047,0.014889505
45048,0.053764552
45049,0.057977617
45050,0.024856124
45051,0.027128968
45052,0.01894289
45053,0.038426213
45054,0.070755824
45055,0.0149686625
45056,0.029108956
45057,0.04109196
45058,0.053457372
45059,0.021486701
45060,0.030999253
45061,0.02676955
45062,0.067482114
45063,0.010090249
45064,0.02187369
45065,0.021659212
45066,0.016711488
45067,0.07501399
45068,0.020369995
45069,0.11365098
45070,0.03197255
45071,0.37445244
45072,0.040386148
45073,0.07414362
45074,0.1617973
45075,0.042643424
45076,0.035725635
45077,0.032930158
45078,0.024629131
45079,0.021663886
45080,0.011309615
45081,0.013860761
45082,0.014664867
45083,0.022322627
45084,0.04124741
45085,0.043365266
45086,0.062599786
45087,0.027936382
45088,0.1022376
45089,0.02345388
45090,0.01236711
45091,0.025336763
45092,0.011348877
45093,0.027704904
45094,0.014466869
45095,0.02022559
45096,0.12513189
45097,0.02626608
45098,0.012989398
45099,0.09466125
45100,0.018956777
45101,0.079642326
45102,0.3427172
45103,0.014268213
45104,0.016381351
45105,0.33202174
45106,0.05317072
45107,0.02976492
45108,0.06422361
45109,0.018286338
45110,0.020790648
45111,0.017745623
45112,0.019862799
45113,0.12783189
45114,0.0118212225
45115,0.01087894
45116,0.11973237
45117,0.07479779
45118,0.02696751
45119,0.016685784
45120,0.016498795
45121,0.028402612
45122,0.17858182
45123,0.016743235
45124,0.10803489
45125,0.09710601
45126,0.021699417
45127,0.011697264
45128,0.02172904
45129,0.05192875
45130,0.04076249
45131,0.011098233
45132,0.017358935
45133,0.5504255
45134,0.010044418
45135,0.010272422
45136,0.017287906
45137,0.1769136
45138,0.03637186
45139,0.053163946
45140,0.059245043
45141,0.0501547
45142,0.018371452
45143,0.014866972
45144,0.057793237
45145,0.037676796
45146,0.11587891
45147,0.016734783
45148,0.03855297
45149,0.01441009
45150,0.019284206
45151,0.015430296
45152,0.48494357
45153,0.020966096
45154,0.07071314
45155,0.03621745
45156,0.021742979
45157,0.043254483
45158,0.10529073
45159,0.017120982
45160,0.022077953
45161,0.011233857
45162,0.12215348
45163,0.0150389625
45164,0.06848883
45165,0.017674433
45166,0.021700466
45167,0.029407687
45168,0.013297998
45169,0.019404411
45170,0.092561
45171,0.04419977
45172,0.061846253
45173,0.054090805
45174,0.020052506
45175,0.27734375
45176,0.021278452
45177,0.031040842
45178,0.012071366
45179,0.04304106
45180,0.009947548
45181,0.020445628
45182,0.059280694
45183,0.06996726
45184,0.07621615
45185,0.06640003
45186,0.036070187
45187,0.028403781
45188,0.023617635
45189,0.015537797
45190,0.12255644
45191,0.12113709
45192,0.0110314675
45193,0.020624802
45194,0.044878073
45195,0.041585013
45196,0.021698736
45197,0.01840514
45198,0.04511714
45199,0.032660168
45200,0.026374247
45201,0.019205783
45202,0.06694232
45203,0.022124805
45204,0.020190382
45205,0.011542579
45206,0.025030816
45207,0.01915062
45208,0.009898638
45209,0.3420008
45210,0.012182829
45211,0.25970477
45212,0.018813465
45213,0.08640426
45214,0.012357645
45215,0.026453964
45216,0.024726916
45217,0.037479676
45218,0.009839835
45219,0.018938014
45220,0.017665535
45221,0.029484477
45222,0.03154018
45223,0.01566348
45224,0.055184145
45225,0.2977558
45226,0.27546862
45227,0.046920612
45228,0.035670366
45229,0.15243413
45230,0.10815271
45231,0.06317238
45232,0.01368003
45233,0.30826566
45234,0.09211799
45235,0.025079759
45236,0.23079206
45237,0.06540972
45238,0.4466609
45239,0.17630804
45240,0.015331832
45241,0.028508393
45242,0.034732915
45243,0.3489725
45244,0.028580371
45245,0.026356734
45246,0.014967425
45247,0.017800912
45248,0.35813543
45249,0.07952494
45250,0.053140335
45251,0.014675482
45252,0.01693062
45253,0.03256248
45254,0.03656248
45255,0.03663863
45256,0.12409424
45257,0.009146975
45258,0.012162434
45259,0.27051675
45260,0.024616344
45261,0.009582543
45262,0.6283324
45263,0.08445462
45264,0.06447478
45265,0.22590442
45266,0.044216905
45267,0.026782844
45268,0.0149686625
45269,0.55449533
45270,0.010310369
45271,0.04497407
45272,0.022915306
45273,0.032210544
45274,0.024091305
45275,0.017800521
45276,0.01741796
45277,0.23425652
45278,0.014160946
45279,0.016357198
45280,0.3246397
45281,0.2362779
45282,0.027697654
45283,0.035977036
45284,0.06426772
45285,0.04899555
45286,0.26117793
45287,0.020662438
45288,0.0124504035
45289,0.044767883
45290,0.07908012
45291,0.021066714
45292,0.009976687
45293,0.15611184
45294,0.017420107
45295,0.016026786
45296,0.026209442
45297,0.01255962
45298,0.025785936
45299,0.010090249
45300,0.017260207
45301,0.025405167
45302,0.021772893
45303,0.01240433
45304,0.011763637
45305,0.020330222
45306,0.44253176
45307,0.016051425
45308,0.13414603
45309,0.01382005
45310,0.016719764
45311,0.0130080385
45312,0.018342031
45313,0.08670669
45314,0.016488554
45315,0.013113949
45316,0.01987722
45317,0.02913545
45318,0.012730551
45319,0.0152607635
45320,0.018312186
45321,0.03236816
45322,0.15670665
45323,0.016555483
45324,0.0200367
45325,0.02238427
45326,0.026210435
45327,0.023021901
45328,0.0143377045
45329,0.010698042
45330,0.012746935
45331,0.013294093
45332,0.048821483
45333,0.016217625
45334,0.01170585
45335,0.043277394
45336,0.30218008
45337,0.013919811
45338,0.039900776
45339,0.093140215
45340,0.009390381
45341,0.45683405
45342,0.025944153
45343,0.72211677
45344,0.4614616
45345,0.02251367
45346,0.041855898
45347,0.05765133
45348,0.24800117
45349,0.057853777
45350,0.051365603
45351,0.22417024
45352,0.021731906
45353,0.4106186
45354,0.04090721
45355,0.013068767
45356,0.026163528
45357,0.034407143
45358,0.026957866
45359,0.015514322
45360,0.04000231
45361,0.024961483
45362,0.030922102
45363,0.009493055
45364,0.047940306
45365,0.028286865
45366,0.51666725
45367,0.027980182
45368,0.019558318
45369,0.025022026
45370,0.03696428
45371,0.017590541
45372,0.011290591
45373,0.44811907
45374,0.05590142
45375,0.017361227
45376,0.01168592
45377,0.11491451
45378,0.06438035
45379,0.014426901
45380,0.03517079
45381,0.021934971
45382,0.011381458
45383,0.05503183
45384,0.024532095
45385,0.13131322
45386,0.039743237
45387,0.10343918
45388,0.23767468
45389,0.02124641
45390,0.027189063
45391,0.022460623
45392,0.30579326
45393,0.014368918
45394,0.030876672
45395,0.14993045
45396,0.024200836
45397,0.009153352
45398,0.012475687
45399,0.013911776
45400,0.028472692
45401,0.019512022
45402,0.6890495
45403,0.02216968
45404,0.009829707
45405,0.029253513
45406,0.09455471
45407,0.013034137
45408,0.5549125
45409,0.111664906
45410,0.04869371
45411,0.018874533
45412,0.012423931
45413,0.039346214
45414,0.030868093
45415,0.15018924
45416,0.021032885
45417,0.012147822
45418,0.088266686
45419,0.018316558
45420,0.012270946
45421,0.019866874
45422,0.012734513
45423,0.029986652
45424,0.028653964
45425,0.0464352
45426,0.17347167
45427,0.03865837
45428,0.08829012
45429,0.5647324
45430,0.0393355
45431,0.01133816
45432,0.019276965
45433,0.09899942
45434,0.009452099
45435,0.16870628
45436,0.068067566
45437,0.097468875
45438,0.016457869
45439,0.036084257
45440,0.016161855
45441,0.08443339
45442,0.010310369
45443,0.011734664
45444,0.2194973
45445,0.14618345
45446,0.011849111
45447,0.049011003
45448,0.44922727
45449,0.021509843
45450,0.21199137
45451,0.14491653
45452,0.043053426
45453,0.07567733
45454,0.040480327
45455,0.14229795
45456,0.079444125
45457,0.032228563
45458,0.39631277
45459,0.030199578
45460,0.021241175
45461,0.032873094
45462,0.035762463
45463,0.014388751
45464,0.029166678
45465,0.033968735
45466,0.12563673
45467,0.013765522
45468,0.037640613
45469,0.02123066
45470,0.27280855
45471,0.073393285
45472,0.014764966
45473,0.0189121
45474,0.5649129
45475,0.050861068
45476,0.04218908
45477,0.041377645
45478,0.022239685
45479,0.015873255
45480,0.01085943
45481,0.13830708
45482,0.01447114
45483,0.066699885
45484,0.025729237
45485,0.02587734
45486,0.7542321
45487,0.023691721
45488,0.046223614
45489,0.03590216
45490,0.0101430565
45491,0.2487713
45492,0.015609931
45493,0.24550468
45494,0.041007612
45495,0.025289264
45496,0.046865445
45497,0.049993716
45498,0.07753116
45499,0.024699928
45500,0.014185436
45501,0.13287088
45502,0.18045878
45503,0.071955666
45504,0.017702088
45505,0.062516764
45506,0.008863439
45507,0.09882816
45508,0.06082997
45509,0.020703796
45510,0.039407603
45511,0.0126465205
45512,0.019535713
45513,0.07112858
45514,0.13530383
45515,0.076640904
45516,0.028855596
45517,0.15938488
45518,0.013329957
45519,0.059113722
45520,0.015553217
45521,0.040996842
45522,0.011192186
45523,0.016365126
45524,0.055585224
45525,0.0171053
45526,0.020383388
45527,0.036306594
45528,0.019480556
45529,0.014751126
45530,0.40697956
45531,0.011428058
45532,0.01582488
45533,0.011321016
45534,0.025194705
45535,0.020716842
45536,0.019824782
45537,0.4765242
45538,0.012568806
45539,0.2649659
45540,0.030680606
45541,0.061777204
45542,0.010443076
45543,0.06598368
45544,0.21927066
45545,0.08213984
45546,0.0346208
45547,0.010221459
45548,0.026220364
45549,0.022957778
45550,0.035165872
45551,0.020695983
45552,0.033867594
45553,0.051811386
45554,0.021639861
45555,0.13741882
45556,0.0104737645
45557,0.06528447
45558,0.06697109
45559,0.053137403
45560,0.0687263
45561,0.09353004
45562,0.0494183
45563,0.09782535
45564,0.01965642
45565,0.012514595
45566,0.012871343
45567,0.017453562
45568,0.017991971
45569,0.018897312
45570,0.025000907
45571,0.05285061
45572,0.012706229
45573,0.038773987
45574,0.08127983
45575,0.023992175
45576,0.3727435
45577,0.01780253
45578,0.021618308
45579,0.07739026
45580,0.009448533
45581,0.0109166205
45582,0.034104794
45583,0.015988113
45584,0.18381241
45585,0.012099616
45586,0.024792453
45587,0.017148444
45588,0.018075923
45589,0.021429159
45590,0.013094801
45591,0.016539931
45592,0.1439239
45593,0.013453704
45594,0.033830818
45595,0.024951532
45596,0.075986676
45597,0.30015704
45598,0.18972823
45599,0.07804212
45600,0.047114898
45601,0.014159847
45602,0.026334964
45603,0.06579096
45604,0.024796862
45605,0.043322682
45606,0.023984931
45607,0.012226489
45608,0.012588357
45609,0.038656916
45610,0.015226142
45611,0.013584692
45612,0.060380403
45613,0.018847361
45614,0.01923743
45615,0.081457496
45616,0.01303853
45617,0.0384761
45618,0.04412469
45619,0.027160365
45620,0.06390562
45621,0.013720939
45622,0.2954699
45623,0.017572142
45624,0.049653966
45625,0.023639014
45626,0.020331398
45627,0.010754448
45628,0.017718015
45629,0.020378089
45630,0.026035935
45631,0.036302343
45632,0.027550155
45633,0.015977412
45634,0.041757345
45635,0.022651006
45636,0.60784674
45637,0.015988113
45638,0.064026214
45639,0.12215988
45640,0.20583998
45641,0.03245133
45642,0.038765397
45643,0.023712339
45644,0.029986888
45645,0.093277365
45646,0.056730088
45647,0.06700073
45648,0.011860545
45649,0.06891564
45650,0.03178076
45651,0.020355348
45652,0.03813162
45653,0.009874213
45654,0.06806304
45655,0.042553198
45656,0.015243853
45657,0.05775882
45658,0.109727174
45659,0.022463622
45660,0.06849574
45661,0.061036594
45662,0.05709226
45663,0.043693144
45664,0.2278774
45665,0.01181282
45666,0.027005216
45667,0.01914117
45668,0.018771362
45669,0.017195918
45670,0.02353585
45671,0.023391508
45672,0.022663126
45673,0.019323988
45674,0.01401891
45675,0.023994014
45676,0.010458949
45677,0.16172047
45678,0.07952955
45679,0.28814772
45680,0.019128568
45681,0.011638011
45682,0.012111666
45683,0.016488338
45684,0.36967528
45685,0.018670036
45686,0.014261373
45687,0.039407603
45688,0.015391399
45689,0.050814603
45690,0.06312127
45691,0.012620623
45692,0.032598834
45693,0.10222875
45694,0.017772987
45695,0.0727202
45696,0.025097923
45697,0.03496228
45698,0.045665644
45699,0.015630385
45700,0.01105361
45701,0.017442305
45702,0.05569342
45703,0.29372114
45704,0.015113635
45705,0.024741892
45706,0.038271043
45707,0.061682872
45708,0.054217797
45709,0.013744415
45710,0.019207472
45711,0.023909502
45712,0.009153352
45713,0.012154949
45714,0.023244131
45715,0.024436336
45716,0.08499955
45717,0.041788608
45718,0.3320852
45719,0.02347464
45720,0.020892588
45721,0.023565074
45722,0.06973053
45723,0.015903736
45724,0.013820129
45725,0.08710418
45726,0.023742454
45727,0.020700175
45728,0.07573532
45729,0.009596713
45730,0.64940554
45731,0.016719764
45732,0.018904805
45733,0.010301258
45734,0.019627642
45735,0.013689297
45736,0.019124398
45737,0.0543619
45738,0.030717855
45739,0.013265359
45740,0.5836241
45741,0.031035013
45742,0.009907255
45743,0.051786266
45744,0.022403216
45745,0.02034343
45746,0.520517
45747,0.0802183
45748,0.016793156
45749,0.044509687
45750,0.025755707
45751,0.018788382
45752,0.06584486
45753,0.45357478
45754,0.012730551
45755,0.12940171
45756,0.016719764
45757,0.19557664
45758,0.018191226
45759,0.014383749
45760,0.10733
45761,0.11846051
45762,0.23586562
45763,0.010555453
45764,0.018453358
45765,0.047069512
45766,0.028536458
45767,0.14421391
45768,0.0852056
45769,0.038630266
45770,0.033634223
45771,0.012498017
45772,0.5623988
45773,0.02094362
45774,0.031154968
45775,0.33431554
45776,0.018790126
45777,0.088325374
45778,0.014377599
45779,0.012848395
45780,0.019649832
45781,0.027130278
45782,0.023508577
45783,0.03644051
45784,0.013936739
45785,0.028836215
45786,0.018892309
45787,0.012392781
45788,0.10491598
45789,0.25654578
45790,0.025830142
45791,0.01506268
45792,0.7117207
45793,0.06145336
45794,0.014795984
45795,0.10034712
45796,0.23472261
45797,0.024856316
45798,0.02042312
45799,0.04009705
45800,0.014868922
45801,0.11041263
45802,0.11137407
45803,0.030651169
45804,0.07366278
45805,0.020651683
45806,0.020926394
45807,0.009153352
45808,0.026208432
45809,0.17219798
45810,0.025905415
45811,0.023032885
45812,0.019755846
45813,0.027218428
45814,0.08970026
45815,0.044991378
45816,0.011122364
45817,0.41362256
45818,0.035625484
45819,0.07859369
45820,0.018831547
45821,0.067572
45822,0.053221043
45823,0.011566094
45824,0.020509284
45825,0.1899391
45826,0.034264397
45827,0.010672787
45828,0.025309123
45829,0.031606026
45830,0.052674033
45831,0.034072928
45832,0.026182005
45833,0.054306123
45834,0.009197213
45835,0.03148147
45836,0.051436584
45837,0.013295407
45838,0.01936234
45839,0.02428917
45840,0.01056332
45841,0.21676767
45842,0.029807733
45843,0.035313267
45844,0.011648498
45845,0.020189963
45846,0.04813802
45847,0.025897287
45848,0.05513248
45849,0.018791147
45850,0.016398355
45851,0.04056666
45852,0.0625954
45853,0.01894465
45854,0.20112947
45855,0.050943665
45856,0.009996558
45857,0.06308263
45858,0.018445194
45859,0.033433296
45860,0.042141896
45861,0.43984842
45862,0.036685348
45863,0.037759576
45864,0.027190935
45865,0.059591036
45866,0.011747147
45867,0.009949013
45868,0.08130063
45869,0.02599509
45870,0.012558921
45871,0.013943248
45872,0.0431313
45873,0.017159514
45874,0.01956161
45875,0.01823953
45876,0.010335861
45877,0.03428538
45878,0.031086795
45879,0.011195305
45880,0.04410234
45881,0.017387358
45882,0.019715961
45883,0.043986987
45884,0.023054516
45885,0.010940196
45886,0.088367045
45887,0.02213419
45888,0.017630113
45889,0.042784166
45890,0.012128531
45891,0.16277306
45892,0.015239194
45893,0.028922912
45894,0.012625734
45895,0.012473572
45896,0.027519716
45897,0.044199366
45898,0.010194609
45899,0.038294937
45900,0.031569004
45901,0.024254214
45902,0.3253703
45903,0.015334754
45904,0.099872574
45905,0.2443399
45906,0.011451905
45907,0.017532969
45908,0.032882318
45909,0.13259807
45910,0.01496722
45911,0.014313215
45912,0.059452426
45913,0.024517419
45914,0.029792266
45915,0.014679647
45916,0.28073317
45917,0.030992022
45918,0.011357066
45919,0.061530598
45920,0.02368795
45921,0.039446946
45922,0.107625194
45923,0.08020562
45924,0.016290797
45925,0.009947548
45926,0.032773577
45927,0.06240812
45928,0.011592039
45929,0.067290165
45930,0.026919948
45931,0.04195186
45932,0.19004075
45933,0.03568714
45934,0.01355414
45935,0.030736538
45936,0.5674009
45937,0.095120266
45938,0.025878578
45939,0.039607376
45940,0.011222592
45941,0.022993041
45942,0.027498355
45943,0.023994582
45944,0.025253356
45945,0.039549474
45946,0.018503388
45947,0.085035935
45948,0.064875506
45949,0.10655772
45950,0.1904411
45951,0.012988126
45952,0.06335234
45953,0.041490577
45954,0.030287111
45955,0.078921385
45956,0.036825567
45957,0.04417573
45958,0.033747975
45959,0.41219515
45960,0.009153352
45961,0.011600209
45962,0.052865963
45963,0.013455357
45964,0.23128559
45965,0.019331973
45966,0.02673215
45967,0.059295826
45968,0.023064097
45969,0.019308325
45970,0.024853243
45971,0.017104097
45972,0.031508677
45973,0.12156428
45974,0.023201939
45975,0.26093635
45976,0.02597106
45977,0.010672787
45978,0.020824341
45979,0.26558736
45980,0.020115014
45981,0.081077226
45982,0.26963636
45983,0.04690884
45984,0.020776246
45985,0.051831838
45986,0.026081499
45987,0.018183693
45988,0.021061415
45989,0.01519136
45990,0.043101437
45991,0.4167714
45992,0.02069616
45993,0.034079596
45994,0.013915138
45995,0.026106788
45996,0.17031452
45997,0.019425642
45998,0.01011707
45999,0.03339122
46000,0.01361835
46001,0.04701382
46002,0.012950781
46003,0.033962283
46004,0.028150275
46005,0.016370377
46006,0.054241672
46007,0.015839012
46008,0.0357508
46009,0.01175629
46010,0.27320173
46011,0.06530111
46012,0.028191501
46013,0.011121258
46014,0.018932242
46015,0.13283154
46016,0.055223722
46017,0.35072416
46018,0.022129262
46019,0.019516291
46020,0.022869863
46021,0.01856881
46022,0.011495003
46023,0.022968234
46024,0.023169475
46025,0.009092227
46026,0.032866742
46027,0.015988113
46028,0.009898638
46029,0.012915834
46030,0.034025457
46031,0.028177768
46032,0.018127674
46033,0.088444285
46034,0.017445607
46035,0.022266706
46036,0.048702404
46037,0.029543417
46038,0.012488794
46039,0.089608565
46040,0.018296266
46041,0.03790764
46042,0.016500251
46043,0.09625768
46044,0.118576884
46045,0.017120106
46046,0.06269778
46047,0.1010693
46048,0.021300798
46049,0.017390072
46050,0.027980259
46051,0.04822555
46052,0.06159048
46053,0.38533682
46054,0.024630552
46055,0.026268074
46056,0.03171992
46057,0.02022218
46058,0.07097906
46059,0.0227861
46060,0.01168592
46061,0.01576197
46062,0.016877962
46063,0.009147882
46064,0.0120809525
46065,0.0599897
46066,0.7161221
46067,0.020645546
46068,0.11559613
46069,0.011057921
46070,0.011309615
46071,0.08926587
46072,0.019658009
46073,0.10531643
46074,0.024727685
46075,0.20202805
46076,0.013970929
46077,0.070349745
46078,0.65702033
46079,0.0127879
